-0.22836149657411167;-0.050047863404677054;0.679005;1.0
-0.24380843873083868;-0.04494280945006156;0.6924710000000001;1.0
-0.24937644258392;-0.04665213353886869;0.697142;1.0
-0.25503955743099305;-0.045221648910358944;0.7017939999999999;1.0
-0.26474546248050923;-0.04798521534220615;0.709675;1.0
-0.272102240569989;-0.05620906956165084;0.715521;1.0
-0.27513662505300185;-0.05801961619426414;0.717903;1.0
-0.2803471032419215;-0.06264911517892116;0.721862;1.0
-0.28350295477750215;-0.06192909821637371;0.724107;1.0
-0.28567675665222847;-0.06376638287942595;0.7256630000000001;1.0
-0.288433829562398;-0.06681069863088791;0.727608;1.0
-0.29267486316195634;-0.07197304836501686;0.730798;1.0
-0.2922955651015798;-0.07479582043569447;0.73009;1.0
-0.29036469733198883;-0.07408153305109827;0.728264;1.0
-0.28574780341882466;-0.06863270441940415;0.7242;1.0
-0.284671788679569;-0.06834240580320468;0.723144;1.0
-0.2868708006972811;-0.06905478332848392;0.724907;1.0
-0.2881015140412221;-0.0695761749220529;0.725889;1.0
-0.2886847850766653;-0.07006127918859695;0.7263430000000001;1.0
-0.28740823510911384;-0.06737983670738436;0.725233;1.0
-0.28302739980754354;-0.06184697426573784;0.721113;1.0
-0.2829391643070934;-0.05506697369002321;0.720659;1.0
-0.28380089283097015;-0.051820212850948476;0.721292;1.0
-0.2876706497792837;-0.05111738462225481;0.7246229999999999;1.0
-0.29342658378916797;-0.05159484945153066;0.729637;1.0
-0.2942138277996777;-0.051088736732498086;0.730309;1.0
-0.29219930819199774;-0.053710973574880284;0.7283149999999999;1.0
-0.2914441498180153;-0.05237598191222546;0.727475;1.0
-0.29366378831635215;-0.052511581923740044;0.729487;1.0
-0.29628908093364154;-0.05084809445854343;0.7319180000000001;1.0
-0.2957825862427459;-0.046909964546677556;0.731481;1.0
-0.29396516411659096;-0.04310743464632584;0.7298859999999999;1.0
-0.2917088563193658;-0.0346219297004384;0.728234;1.0
-0.293255842366219;-0.03246951825006384;0.729645;1.0
-0.2948360599651898;-0.029854920844949846;0.731045;1.0
-0.29788648726646627;-0.028084481257995793;0.733428;1.0
-0.301791767598078;-0.027836199546772505;0.7368020000000001;1.0
-0.30678452182484794;-0.029984791278513175;0.741045;1.0
-0.31335634773499854;-0.0352903804614245;0.7465930000000001;1.0
-0.3165408471603357;-0.038351884946739814;0.749206;1.0
-0.32081969597437265;-0.04879308583334073;0.752736;1.0
-0.3228044217767058;-0.05314947493565247;0.754332;1.0
-0.3285855659295758;-0.05866896836207909;0.759128;1.0
-0.32943698121314025;-0.05602381320789185;0.759829;1.0
-0.3317494388742882;-0.04731676458122047;0.761734;1.0
-0.33231666709146773;-0.042297654295874315;0.7622260000000001;1.0
-0.3334648745129099;-0.039385118837292635;0.763162;1.0
-0.3354060555228131;-0.03228044217767053;0.764726;1.0
-0.3372429582140026;-0.027670041786184242;0.766099;1.0
-0.33904777526866464;-0.025689517674348784;0.767482;1.0
-0.3404423545420131;-0.02227850893400316;0.768559;1.0
