-0.290115;0.096035;0.627847;10.024654;0
-0.282261;0.105184;0.633690;10.024654;0
-0.273586;0.103454;0.633690;10.024654;0
-0.261571;0.080606;0.639025;10.024654;0
-0.251520;0.063911;0.639025;10.024654;0
-0.241632;0.058667;0.643847;10.024654;0
-0.231418;0.064706;0.643847;10.024654;0
-0.217586;0.077144;0.643847;10.024654;0
-0.206387;0.076163;0.648174;10.024654;0
-0.195113;0.076102;0.648174;10.024654;0
-0.184031;0.080227;0.652043;10.024654;0
-0.172983;0.088512;0.652043;10.024654;0
-0.161790;0.098704;0.655516;10.024654;0
-0.147063;0.094867;0.655516;10.024654;0
-0.136288;0.093159;0.658678;10.024654;0
-0.126318;0.099671;0.658678;10.024654;0
-0.116212;0.109008;0.661636;10.024654;0
-0.106217;0.103950;0.661636;10.024654;0
-0.093629;0.095522;0.661636;10.024654;0
-0.084822;0.096807;0.664519;10.024654;0
-0.076024;0.101365;0.664519;10.024654;0
-0.067528;0.096373;0.667474;10.024654;0
-0.057103;0.084852;0.667474;10.024654;0
-0.049669;0.083267;0.670663;10.024654;0
-0.042473;0.089621;0.670663;10.024654;0
-0.035715;0.096895;0.674261;10.024654;0
-0.029154;0.091092;0.674261;10.024654;0
-0.021256;0.079899;0.678445;10.024654;0
-0.015552;0.076905;0.678445;10.024654;0
-0.010034;0.081719;0.683392;10.024654;0
-0.004779;0.092617;0.683392;10.024654;0
0.000177;0.100832;0.689269;10.024654;0
0.006535;0.088738;0.689269;10.024654;0
0.011145;0.079563;0.696223;10.024654;0
0.015552;0.077073;0.696223;10.024654;0
0.019620;0.079941;0.704372;10.024654;0
0.023605;0.082926;0.704372;10.024654;0
0.028479;0.072959;0.713801;10.024654;0
0.032420;0.068168;0.713801;10.024654;0
0.035935;0.069072;0.724547;10.024654;0
0.039513;0.068647;0.724547;10.024654;0
0.043029;0.068960;0.736599;10.024654;0
0.047781;0.074231;0.736599;10.024654;0
0.051521;0.084038;0.736599;10.024654;0
0.055702;0.091792;0.749890;10.024654;0
0.060968;0.085597;0.749890;10.024654;0
0.070080;0.074013;0.764294;10.024654;0
-1.000000;0.073371;0.764294;10.024654;0
-1.000000;0.083002;0.779629;10.024654;0
-1.000000;0.085526;0.779629;10.024654;0
-1.000000;0.089346;0.779629;10.024654;0
-1.000000;0.101374;0.795675;10.024654;0
-1.000000;0.113961;0.795675;10.024654;0
-1.000000;0.118593;0.795675;10.024654;0
-1.000000;0.117840;0.812197;10.024654;0
-1.000000;0.119403;0.812197;10.024654;0
-1.000000;0.124673;0.828962;10.024654;0
-1.000000;0.136022;0.828962;10.024654;0
-1.000000;0.141713;0.828962;10.024654;0
-1.000000;0.136632;0.845741;10.024654;0
-1.000000;0.129097;0.845741;10.024654;0
-1.000000;0.125131;0.845741;10.024654;0
-1.000000;0.129003;0.845741;10.024654;0
-1.000000;0.137578;0.862316;10.024654;0
-0.985809;0.142754;0.862316;10.024654;0
-0.967601;0.143595;0.862316;10.024654;0
-0.942058;0.146205;0.878487;10.024654;0
-0.920694;0.151746;0.878487;10.024654;0
-0.899218;0.151154;0.878487;10.024654;0
-0.876446;0.145924;0.894071;10.024654;0
-0.853108;0.143068;0.894071;10.024654;0
-0.821583;0.147310;0.894071;10.024654;0
-0.796779;0.155109;0.894071;10.024654;0
-0.772316;0.157401;0.908905;10.024654;0
-0.746630;0.153270;0.908905;10.024654;0
-0.721349;0.148384;0.908905;10.024654;0
-0.687657;0.148260;0.922852;10.024654;0
-0.662574;0.147898;0.922852;10.024654;0
-0.637641;0.140770;0.922852;10.024654;0
-0.612677;0.138001;0.922852;10.024654;0
-0.588559;0.142908;0.935794;10.024654;0
-0.557210;0.156505;0.935794;10.024654;0
-0.533330;0.157798;0.935794;10.024654;0
-0.510690;0.149953;0.947638;10.024654;0
-0.487843;0.141205;0.947638;10.024654;0
-0.465664;0.138132;0.947638;10.024654;0
-0.437366;0.139385;0.947638;10.024654;0
-0.416896;0.130337;0.958313;10.024654;0
-0.396798;0.120448;0.958313;10.024654;0
-0.377429;0.117402;0.958313;10.024654;0
-0.359012;0.119173;0.958313;10.024654;0
-0.335203;0.113480;0.967770;10.024654;0
-0.317880;0.107883;0.967770;10.024654;0
-0.302060;0.109547;0.967770;10.024654;0
-0.286186;0.117929;0.975981;10.024654;0
-0.270488;0.120967;0.975981;10.024654;0
-0.250660;0.110574;0.975981;10.024654;0
-0.236254;0.103549;0.975981;10.024654;0
-0.222376;0.100966;0.982938;10.024654;0
-0.209197;0.103825;0.982938;10.024654;0
-0.196405;0.107725;0.982938;10.024654;0
-0.180126;0.095217;0.988652;10.024654;0
-0.168319;0.085333;0.988652;10.024654;0
-0.156708;0.082705;0.988652;10.024654;0
-0.145458;0.086728;0.988652;10.024654;0
-0.134336;0.096104;0.993149;10.024654;0
-0.123867;0.104335;0.993149;10.024654;0
-0.110106;0.093546;0.993149;10.024654;0
-0.100173;0.083547;0.996471;10.024654;0
-0.090725;0.078293;0.996471;10.024654;0
-0.081558;0.080211;0.996471;10.024654;0
-0.072645;0.086631;0.996471;10.024654;0
-0.061055;0.085053;0.998675;10.024654;0
-0.052864;0.076481;0.998675;10.024654;0
-0.044675;0.070218;0.998675;10.024654;0
-0.037046;0.072019;0.998675;10.024654;0
-0.028479;0.076935;0.998675;10.024654;0
-0.020007;0.067604;0.998675;10.024654;0
-0.013007;0.061927;0.998675;10.024654;0
-0.006321;0.062618;0.999826;10.024654;0
0.000066;0.067785;0.999826;10.024654;0
0.006185;0.063822;0.999826;10.024654;0
0.013684;0.052802;0.999826;10.024654;0
0.019012;0.049916;1.000000;10.024654;0
0.024118;0.053955;1.000000;10.024654;0
0.028844;0.061524;1.000000;10.024654;0
0.034715;0.056780;0.999278;10.024654;0
0.038926;0.048643;0.999278;10.024654;0
0.042786;0.045242;0.999278;10.024654;0
0.046244;0.049874;0.999278;10.024654;0
0.049636;0.061276;0.997747;10.024654;0
0.053903;0.067396;0.997747;10.024654;0
0.056839;0.062937;0.997747;10.024654;0
0.059903;0.058777;0.992609;10.024654;0
0.063054;0.060831;0.992609;10.024654;0
0.066407;0.070261;0.992609;10.024654;0
0.071782;0.078071;0.992609;10.024654;0
-0.026358;0.086885;0.989178;10.024654;0
-0.028186;0.076684;0.989178;10.024654;0
-0.030173;0.069294;0.989178;10.024654;0
-0.032224;0.070978;0.985271;10.024654;0
-0.034257;0.069165;0.985271;10.024654;0
-0.036207;0.066493;0.985271;10.024654;0
-0.038717;0.074024;0.985271;10.024654;0
-0.040439;0.089648;0.980931;10.024654;0
-0.041935;0.102372;0.980931;10.024654;0
-0.043266;0.103920;0.980931;10.024654;0
-0.044689;0.078026;0.980931;10.024654;0
-0.045549;0.055179;0.976177;10.024654;0
-0.046281;0.045717;0.976177;10.024654;0
-0.046855;0.049284;0.976177;10.024654;0
-0.047261;0.052972;0.971009;10.024654;0
-0.047653;0.073773;0.971009;10.024654;0
-0.047899;0.103979;0.971009;10.024654;0
-0.048055;0.136152;0.971009;10.024654;0
-0.048020;0.156123;0.965413;10.024654;0
-0.047906;0.165494;0.965413;10.024654;0
-0.047739;0.177385;0.965413;10.024654;0
-0.047629;0.186495;0.959372;10.024654;0
-0.047543;0.197065;0.959372;10.024654;0
-0.047426;0.201171;0.959372;10.024654;0
-0.047141;0.180163;0.952867;10.024654;0
-0.046933;0.162939;0.952867;10.024654;0
-0.046803;0.155555;0.952867;10.024654;0
